#Acq. time (s)=	3
#Accumulations=	10
#Range (cm-¹)=	100...3500
#Windows=	6
#Autofocus=	Off
#AutoExposure=	Off
#Spike filter=	Multiple accum.
#Delay time (s)=	0
#Binning=	1
#Readout mode=	Signal
#DeNoise=	Off
#ICS correction=	Off
#Dark correction=	Off
#Inst. Process=	Off
#Instrument=	ARAMIS
#Detector=	Andor CCD
#Objective=	x50 SLWD
#Grating=	1800
#Filter=	100%
#Laser (nm)=	532
#Slit=	150
#Hole=	400
#Location=	Micro
#Range=	VIS
#StageXY=	Marzhauser
#StageZ=	Marzhauser
#X (µm)=	-5189.6
#Y (µm)=	-12843.1
#Z (µm)=	498.45
#Project=	
#Sample=	
#Site=	
#Title=	Oxidised MWCNTs 30_3
#Remark=	
#Date=	06.03.2020 12:34
#Acquired=	06.03.2020 12:34:50
100.291	259.444
101.183	263.776
102.074	258.886
102.968	274.328
103.86	276.438
104.751	285.547
105.643	279.324
106.536	279.211
107.427	273.987
108.318	280.541
109.209	287.872
110.102	292.204
110.993	293.425
111.884	298.201
112.775	301.088
113.665	297.753
114.556	304.974
115.446	292.417
116.337	286.082
117.227	270.08
118.119	259.412
119.009	253.299
119.899	257.519
120.789	253.407
121.679	247.183
122.567	238.959
123.456	237.846
124.346	226.4
125.235	236.954
126.125	225.952
127.014	237.173
127.903	239.838
128.793	243.281
129.682	244.724
130.569	242.611
131.457	248.831
132.346	259.497
133.235	247.162
134.122	234.271
135.01	214.269
135.899	206.49
136.787	210.155
137.673	203.598
138.561	196.707
139.45	198.928
140.336	194.26
141.224	191.702
142.109	194.478
142.997	194.255
143.885	189.031
144.77	188.251
145.658	194.25
146.543	194.359
147.431	187.469
148.316	188.911
149.203	179.91
150.088	186.353
150.975	188.573
151.86	194.238
152.745	191.459
153.632	191.124
154.516	185.344
155.401	193.787
156.287	190.341
157.172	179.006
158.056	186.671
158.942	186.892
159.826	184.668
160.71	188.555
161.594	180.887
162.48	181.107
163.364	178.661
164.247	179.549
165.131	175.325
166.015	180.434
166.898	180.877
167.783	181.431
168.667	191.874
169.55	178.317
170.433	177.648
171.316	175.091
172.199	179.312
173.082	174.532
173.964	179.419
174.847	181.973
175.73	177.305
176.612	179.637
177.495	176.857
178.377	168.633
179.257	174.521
180.139	169.297
181.021	177.184
181.903	182.071
182.785	175.514
183.667	177.401
184.549	183.844
185.428	175.176
186.31	167.619
187.191	174.728
188.073	168.06
188.952	174.28
189.833	169.501
190.714	170.277
191.593	171.831
192.474	174.941
193.355	174.161
194.234	177.604
195.115	176.936
195.993	169.601
196.874	171.043
197.752	168.597
198.633	174.151
199.511	178.039
200.391	177.037
201.269	173.924
202.149	168.923
203.027	173.254
203.907	172.03
204.785	173.029
205.665	173.249
206.542	175.025
207.42	172.579
208.299	177.689
209.176	173.243
210.054	175.908
210.933	181.239
211.81	174.793
212.687	177.458
213.564	170.679
214.441	171.566
215.319	170.231
216.196	184.341
217.073	173.672
217.949	174.782
218.826	178.114
219.702	174.89
220.58	176.666
221.456	173.998
222.332	173.329
223.208	181.216
224.084	175.548
224.96	176.435
225.836	178.323
226.711	176.099
227.587	175.764
228.462	183.096
229.338	177.761
230.213	178.203
231.086	182.313
231.962	178.422
232.837	182.976
233.712	183.975
234.586	182.862
235.461	175.638
236.334	174.081
237.209	180.968
238.083	180.744
238.958	174.631
239.83	175.741
240.704	170.961
241.579	173.293
242.453	169.625
243.325	178.512
244.199	175.955
245.071	177.064
245.944	171.729
246.818	177.728
247.69	179.837
248.563	180.836
249.435	170.834
250.308	182.61
251.179	179.608
252.053	171.273
252.924	181.05
253.797	172.604
254.668	178.935
255.541	180.822
256.411	175.043
257.282	184.041
258.155	181.706
259.025	185.483
259.896	181.036
260.768	177.813
261.638	183.367
262.509	177.92
263.381	183.252
264.251	176.695
265.121	176.471
265.991	176.581
266.862	175.912
267.732	181.799
268.602	183.353
269.471	176.352
270.341	182.795
271.21	179.571
272.079	182.347
272.949	179.345
273.818	182.232
274.689	180.453
275.558	184.674
276.427	179.561
277.295	181.559
278.162	177.78
279.031	174.111
279.899	173.11
280.768	178.553
281.636	168.329
282.504	174.883
283.373	172.103
284.241	176.213
285.109	173.989
285.975	178.876
286.843	172.986
287.71	169.651
288.578	174.427
289.446	174.87
290.311	172.201
291.179	170.422
292.046	175.865
292.911	165.752
293.779	164.417
294.646	166.304
295.511	168.414
296.378	165.634
297.243	164.41
298.11	163.298
298.976	166.74
299.841	160.183
300.707	162.515
301.572	164.736
302.438	160.178
303.303	162.732
304.169	161.397
305.033	166.84
305.897	156.061
306.763	162.281
307.627	161.168
308.493	158.945
309.356	158.721
310.22	161.941
311.086	154.051
311.949	153.938
312.813	158.603
313.676	163.268
314.541	154.6
315.404	157.043
316.267	151.374
317.13	153.484
317.993	150.482
318.858	153.703
319.721	147.257
320.583	143.588
321.446	154.364
322.309	147.252
323.171	150.917
324.033	145.693
324.896	149.469
325.758	149.023
326.62	151.355
327.482	146.02
328.344	150.462
329.206	148.016
330.067	148.348
330.929	144.569
331.791	145.456
332.652	149.232
333.514	144.341
334.373	144.895
335.234	139.227
336.095	145.114
336.957	145.557
337.818	146.889
338.676	139.887
339.537	139.441
340.398	146.995
341.257	140.771
342.117	143.77
342.978	139.657
343.836	145.544
344.697	145.765
345.557	139.763
346.415	139.317
347.275	139.426
348.133	142.758
348.993	142.09
349.853	142.421
350.711	140.309
351.571	139.196
352.428	136.528
353.286	136.637
354.146	137.635
355.003	138.189
355.862	133.854
356.719	134.853
357.577	137.74
358.436	135.516
359.293	139.626
360.15	137.068
361.008	138.067
361.865	136.287
362.722	141.397
363.578	135.617
364.437	140.394
365.293	135.503
366.15	135.279
367.006	134.611
367.862	132.387
368.72	140.052
369.576	129.939
370.432	136.382
371.288	133.936
372.144	130.157
373	131.044
373.855	136.376
374.711	135.374
375.566	134.261
376.422	130.259
377.277	130.258
378.132	135.812
378.987	135.81
379.842	136.697
380.697	136.918
381.55	135.694
382.405	128.804
383.26	130.024
384.114	135.578
384.969	127.465
385.823	134.019
386.676	131.129
387.53	129.794
388.384	129.903
389.236	133.902
390.091	132.011
390.945	133.454
391.798	135.674
392.65	133.451
393.504	131.338
394.356	126.669
395.209	136.335
396.063	136.111
396.914	131.553
397.768	135.663
398.619	135.328
399.472	128.993
400.323	133.214
401.176	134.323
402.027	134.655
402.878	134.209
403.731	135.207
404.582	132.316
405.434	131.87
406.285	134.647
407.135	134.089
407.988	135.643
408.838	131.308
409.688	132.084
410.538	138.194
411.391	129.859
412.241	131.413
413.091	131.3
413.94	130.187
414.79	133.519
415.642	138.628
416.491	130.627
417.341	136.625
418.19	131.957
419.04	132.177
419.889	134.509
420.738	135.73
421.587	133.506
422.436	140.171
423.285	127.947
424.134	136.723
424.983	135.388
425.832	129.609
426.68	131.496
427.529	136.828
428.378	134.493
429.226	134.38
430.074	135.378
430.92	135.821
431.769	129.264
432.617	131.04
433.465	136.483
434.311	132.592
435.159	134.146
436.006	129.7
436.854	135.699
437.7	133.586
438.547	139.362
439.395	132.471
440.24	132.581
441.087	131.801
441.935	132.355
442.78	129.465
443.627	132.574
444.472	127.462
445.319	135.127
446.163	135.681
447.01	133.012
447.855	133.122
448.702	132.12
449.546	137.563
450.392	132.895
451.237	128.226
452.081	133.669
452.927	131.112
453.771	136.11
454.615	131.664
455.461	132.44
456.305	129.439
457.149	134.326
457.993	135.991
458.838	127.989
459.682	132.21
460.525	130.208
461.369	132.984
462.212	128.427
463.057	129.092
463.901	132.646
464.744	129.311
465.587	129.31
466.43	125.975
467.273	126.973
468.115	130.749
468.958	125.858
469.801	125.857
470.643	128.3
471.486	126.076
472.328	129.407
473.17	129.628
474.013	122.071
474.855	123.625
475.697	125.401
476.537	124.955
477.379	124.064
478.221	125.84
479.062	125.172
479.904	124.948
480.744	125.724
481.585	126.945
482.427	121.166
483.268	120.942
484.107	120.162
484.948	121.272
485.79	116.826
486.629	125.824
487.47	125.6
488.309	122.71
489.149	113.597
489.99	120.817
490.829	118.038
491.669	121.814
492.508	119.479
493.348	125.7
494.187	123.254
495.027	121.919
495.865	117.028
496.703	122.915
497.543	121.914
498.381	124.468
499.221	119.466
500.059	121.02
500.897	119.241
501.736	118.906
502.574	117.571
503.412	120.125
504.249	121.123
505.088	117.455
505.926	118.564
506.763	117.562
507.6	125.227
508.437	120.004
509.274	116.558
510.113	120.111
510.95	115.665
511.786	122.219
512.623	117.884
513.46	117.772
514.296	115.77
515.133	115.324
515.969	116.211
516.805	123.098
517.641	119.319
518.477	116.317
519.313	115.871
520.149	112.647
520.983	117.09
521.819	114.533
522.655	116.976
523.49	111.641
524.326	112.75
525.161	110.082
525.995	120.747
526.83	114.968
527.666	116.188
528.501	111.853
529.334	115.518
530.169	116.85
531.004	117.515
531.837	115.513
532.672	119.734
533.504	114.066
534.339	114.175
535.173	114.84
536.006	113.838
536.84	114.726
537.673	114.502
538.507	115.833
539.339	113.832
540.173	109.164
541.005	108.829
541.839	110.827
542.671	111.714
543.503	117.046
544.337	119.378
545.168	115.931
546	117.485
546.833	113.595
547.665	112.815
548.496	112.703
549.327	115.812
550.161	114.255
550.992	112.698
551.823	115.696
552.654	114.139
553.485	117.248
554.317	116.358
555.148	111.467
555.979	117.577
556.809	113.131
557.64	115.129
558.47	113.572
559.301	114.126
560.131	115.902
560.961	113.234
561.791	118.788
562.621	110.897
563.451	114.673
564.281	115.116
565.111	112.003
565.941	112.89
566.768	114.889
567.598	110.665
568.428	116.552
569.257	113.217
570.086	112.993
570.914	115.547
571.743	115.657
572.572	113.655
573.401	111.542
574.228	115.541
575.057	116.984
575.886	111.871
576.713	114.091
577.541	116.201
578.37	113.421
579.196	115.531
580.025	112.974
580.851	112.416
581.68	113.748
582.506	114.08
583.334	114.634
584.16	114.41
584.988	113.075
585.814	115.518
586.642	113.183
587.468	118.181
588.293	117.513
589.121	115.733
589.946	113.732
590.772	113.175
591.599	115.84
592.425	113.505
593.25	119.503
594.075	108.612
594.902	110.833
595.727	111.165
596.552	118.83
597.377	117.161
598.202	114.826
599.026	110.714
599.853	107.157
600.678	113.599
601.502	117.153
602.327	112.041
603.151	112.372
603.975	112.259
604.799	115.924
605.624	111.812
606.448	114.255
607.272	109.364
608.096	118.14
608.919	117.139
609.741	114.026
610.565	115.58
611.388	114.467
612.212	112.132
613.035	117.464
613.859	116.906
614.68	113.905
615.503	113.236
616.326	114.679
617.149	115.9
617.97	115.454
618.793	115.563
619.616	119.006
620.437	117.116
621.26	113.114
622.08	116.89
622.903	110.555
623.725	114.442
624.546	114.33
625.368	119.883
626.188	109.437
627.01	118.547
627.831	114.101
628.653	119.21
629.473	117.875
630.292	117.985
631.114	116.761
631.934	116.204
632.756	117.535
633.575	118.312
634.395	114.865
635.216	114.53
636.035	114.195
636.855	115.416
637.674	121.081
638.495	114.524
639.314	122.522
640.133	113.965
640.952	119.741
641.771	120.851
642.59	117.071
643.408	117.736
644.229	115.735
645.047	117.511
645.866	118.62
646.684	119.507
647.503	119.284
648.321	110.949
649.139	120.614
649.957	118.501
650.775	112.499
651.591	117.609
652.409	115.274
653.227	119.605
654.045	116.159
654.862	119.047
655.68	117.489
656.497	121.154
657.313	123.486
658.13	117.596
658.947	116.816
659.765	115.481
660.58	118.591
661.397	118.034
662.214	118.365
663.029	115.586
663.846	122.917
664.662	126.694
665.477	117.914
666.294	115.357
667.108	116.689
667.925	114.798
668.739	121.463
669.555	116.35
670.37	119.015
671.186	115.236
672	118.568
672.816	119.677
673.63	113.676
674.444	119.118
675.26	115.895
676.073	118.226
676.887	117.558
677.703	117.112
678.516	118.332
679.33	119.553
680.145	118.996
680.958	120.772
681.772	110.993
682.585	113.546
683.398	117.989
684.213	119.765
685.026	119.097
685.839	116.873
686.651	114.538
687.464	117.648
688.277	116.757
689.089	116.756
689.902	115.643
690.714	115.308
691.527	117.528
692.339	122.416
693.151	118.97
693.963	119.412
694.775	116.077
695.587	113.742
696.399	117.741
697.209	120.406
698.021	116.293
698.833	112.18
699.644	114.512
700.456	116.955
701.265	119.953
702.077	117.285
702.888	114.728
703.697	115.726
704.508	114.391
705.319	114.945
706.129	118.832
706.939	120.164
707.75	120.829
708.559	120.05
709.37	114.048
710.179	113.38
710.989	115.6
711.798	115.487
712.608	116.708
713.417	119.04
714.227	116.038
715.035	112.036
715.843	113.924
716.654	118.811
717.462	116.031
718.269	116.363
719.079	118.362
719.887	112.36
720.695	114.358
721.505	115.134
722.312	110.244
723.12	115.131
723.927	110.796
724.737	118.794
725.544	113.46
726.351	114.013
727.158	111.678
727.965	115.232
728.772	113.342
729.579	113.229
730.386	110.894
731.193	111.448
732	109.669
732.806	108.445
733.613	107.999
734.419	111.775
735.226	113.551
736.032	112.105
736.839	115.103
737.645	115.435
738.451	117.989
739.257	115.876
740.061	111.652
740.867	111.984
741.673	111.093
742.479	112.647
743.282	107.757
744.088	111.533
744.894	110.753
745.699	110.196
746.503	113.639
747.308	113.526
748.111	114.525
748.917	112.634
749.722	108.855
750.525	111.186
751.33	116.074
752.133	112.405
752.938	109.07
753.74	115.735
754.545	109.289
755.348	105.621
756.152	111.064
756.955	113.729
757.757	112.616
758.562	110.614
759.364	110.057
760.166	107.833
760.97	107.165
761.773	116.608
762.575	113.717
763.378	112.382
764.18	107.603
764.982	115.935
765.784	109.6
766.586	115.265
767.387	111.596
768.191	109.817
768.992	118.038
769.793	113.036
770.595	119.479
771.396	104.922
772.197	113.253
772.998	113.696
773.799	112.806
774.6	108.248
775.401	112.469
776.202	113.245
777.003	113.91
777.803	120.131
778.602	115.018
779.402	113.572
780.203	112.792
781.003	111.791
781.804	114.234
782.604	107.343
783.402	112.008
784.202	112.34
785.002	113.116
785.8	109.337
786.6	111.779
787.4	111.778
788.198	111.776
788.997	111.663
789.797	108.995
790.594	111.104
791.394	116.436
792.191	109.101
792.991	114.544
793.788	109.765
794.587	109.207
795.384	112.206
796.183	109.649
796.98	111.202
797.779	112.645
798.576	110.532
799.373	105.864
800.171	109.529
800.968	110.75
801.765	113.526
802.563	109.413
803.359	108.745
804.156	112.743
804.952	109.408
805.75	115.851
806.546	108.849
807.342	111.514
808.138	109.513
808.934	112.733
809.73	108.732
810.526	106.952
811.322	109.173
812.117	109.727
812.913	109.836
813.708	108.168
814.504	109.166
815.299	114.72
816.095	111.941
816.89	115.05
817.685	113.604
818.48	117.269
819.275	113.934
820.07	113.044
820.865	112.042
821.658	113.485
822.452	110.483
823.247	114.704
824.042	113.369
824.834	109.478
825.629	110.143
826.423	112.142
827.217	110.251
828.01	110.805
828.804	114.137
829.596	110.913
830.39	113.356
831.184	111.132
831.976	109.686
832.77	114.684
833.561	114.016
834.355	113.57
835.147	112.79
835.94	111.567
836.732	110.232
837.523	111.119
838.317	116.228
839.108	110.449
839.899	112.447
840.692	111.557
841.483	112.111
842.274	112.553
843.067	112.885
843.858	114.772
844.649	117.993
845.44	108.991
846.232	110.434
847.023	110.988
847.813	113.209
848.604	119.429
849.394	114.761
850.184	112.093
850.975	109.424
851.765	115.311
852.555	109.643
853.345	114.197
854.135	110.862
854.925	115.638
855.715	113.859
856.504	117.413
857.294	112.411
858.084	115.187
858.873	114.186
859.663	114.406
860.45	111.849
861.24	110.625
862.029	112.068
862.818	109.4
863.607	107.287
864.394	110.063
865.183	110.839
865.972	111.282
866.759	113.013
867.548	114.067
868.337	109.41
869.123	110.335
869.912	109.709
870.698	104.962
871.487	106.819
872.273	106.43
873.062	113.374
873.848	112.07
874.636	109.45
875.422	108.072
876.21	110.058
876.996	104.849
877.784	110.368
878.57	110.207
879.356	107.731
880.143	108.403
880.929	111.271
881.715	106.58
882.5	108.793
883.287	108.052
884.073	110.851
884.858	108.965
885.643	108.986
886.429	109.537
887.216	111.279
888.001	108.408
888.786	109.646
889.57	111.282
890.355	110.731
891.14	111.855
891.925	111.898
892.709	107.831
893.494	109.48
894.278	111.11
895.063	110.162
895.847	113.051
896.631	108.74
897.416	109.551
898.198	111.025
898.982	111.491
899.766	112.538
900.55	110.279
901.334	110.405
902.115	113.013
902.899	109.623
903.683	113.095
904.466	111.826
905.248	114.603
906.031	112.752
906.815	113.536
907.596	113.231
908.379	115.923
909.161	115.829
909.944	114.432
910.725	118.21
911.508	112.808
912.289	112.09
913.072	114.855
913.852	117.245
914.635	114.494
915.416	115.651
916.198	116.851
916.979	115.498
917.759	118.312
918.542	116.077
919.322	117.223
920.102	117.12
920.884	117.6
921.665	118.185
922.445	119.616
923.225	119.21
924.005	120.187
924.786	121.316
925.566	118.449
926.346	121.514
927.126	123.345
927.905	120.151
928.685	122.501
929.464	121.645
930.243	121.896
931.023	123.652
931.802	119.612
932.581	118.415
933.36	122.142
934.139	122.911
934.918	123.338
935.697	125.362
936.476	125.163
937.253	122.328
938.032	123.543
938.81	122.38
939.589	124.76
940.367	123.823
941.144	124.267
941.922	126.905
942.7	125.592
943.477	123.782
944.255	126.999
945.033	126.976
945.809	125.005
946.587	127.971
947.365	127.018
948.141	125.702
948.919	124.459
949.23	123.802
950.025	127.572
950.822	130.787
951.617	131.002
952.412	125.55
953.207	129.431
954.001	129.202
954.796	125.528
955.589	128.52
956.383	133.513
957.178	133.061
957.972	126.943
958.767	128.046
959.561	130.261
960.355	128.143
961.15	126.802
961.942	124.017
962.736	126.898
963.53	130.224
964.324	136.55
965.115	129.654
965.909	135.091
966.703	133.528
967.496	132.521
968.288	128.847
969.081	131.617
969.875	135.721
970.666	128.824
971.459	139.595
972.251	135.921
973.044	131.58
973.835	135.017
974.628	140.121
975.419	133.225
976.212	133.773
977.002	131.654
977.795	137.091
978.586	133.084
979.378	133.299
980.169	138.847
980.961	136.728
981.752	137.499
982.542	136.158
